Index,T arrival,Origin,Dest,Assignment,T end wait AP,T end wait CP,T door opening,T door opened,T door close,T depart,Reg dir,Reg car-dir,Re-Reg,T Re-Reg,Reg AP T,Reg CP T,Wait AP T,Wait CP T,Srvc T,Rejection
377,758.330,0,2,2,788.502,788.002,791.097,792.597,799.197,822.563,1,1,0,,30.172,29.672,30.172,29.672,64.233,C D CD 
378,759.800,2,9,5,769.393,767.415,771.967,773.467,780.067,796.419,1,1,0,,9.593,7.615,9.593,7.615,36.619,C D CD 
379,762.960,9,4,4,811.553,809.297,814.126,815.626,820.226,871.707,0,0,0,,,,48.593,46.337,108.747,C D CD 
380,763.380,8,6,3,798.322,796.067,800.896,802.396,806.996,818.027,1,1,0,,34.942,32.687,34.942,32.687,54.647,
381,766.110,5,3,5,808.313,805.800,810.887,812.387,816.987,842.353,1,1,0,,42.203,39.690,42.203,39.690,76.243,C 
382,770.060,0,9,2,788.502,788.002,791.097,792.597,799.197,883.058,0,0,0,,,,18.442,17.942,112.998,C D CD 
383,771.720,4,0,1,801.323,799.068,803.897,805.397,809.997,823.365,1,1,0,,29.603,27.348,29.603,27.348,51.645,C 
384,772.360,5,4,5,808.313,805.800,810.887,812.387,816.987,826.370,0,0,0,,,,35.953,33.440,54.010,C 
385,774.230,5,4,5,808.313,805.800,810.887,812.387,816.987,826.370,0,0,0,,,,34.083,31.570,52.140,C 
386,775.550,8,3,3,798.322,796.067,800.896,802.396,806.996,843.641,0,0,0,,,,22.772,20.517,68.091,
387,776.450,0,8,2,788.502,788.002,791.097,792.597,799.197,871.075,0,0,0,,,,12.052,11.552,94.625,C D CD 
388,777.750,8,5,3,798.322,796.067,800.896,802.396,806.996,830.010,0,0,0,,,,20.572,18.317,52.260,
389,778.340,2,5,2,818.468,817.968,821.063,822.563,829.163,852.177,0,1,0,,40.128,39.628,40.128,39.628,73.837,C D CD 
390,782.430,0,1,2,788.502,788.002,791.097,792.597,799.197,808.580,0,0,0,,,,6.072,5.572,26.150,C D CD 
391,785.760,0,4,2,788.502,788.002,791.097,792.597,799.197,840.194,0,0,0,,,,2.742,2.242,54.434,
