Index,T arrival,Origin,Dest,Assignment,T end wait AP,T end wait CP,T door opening,T door opened,T door close,T depart,Reg dir,Reg car-dir,Re-Reg,T Re-Reg,Reg AP T,Reg CP T,Wait AP T,Wait CP T,Srvc T,Rejection
71,124.420,0,8,6,124.420,124.420,124.503,126.003,132.603,200.113,0,0,0,,,,0.000,0.000,75.693,C 
72,127.460,8,0,5,127.460,127.460,124.932,126.432,131.032,188.310,0,0,0,,,,0.000,0.000,60.850,
73,128.570,8,0,2,183.685,183.185,186.279,187.779,192.379,261.680,0,1,0,,55.115,54.615,55.115,54.615,133.110,NULL D 
74,128.800,6,0,2,213.651,213.151,216.246,217.746,222.346,261.680,0,1,0,,84.851,84.351,84.851,84.351,132.880,C D CD 
75,128.860,7,2,2,197.668,197.168,200.263,201.763,208.363,235.713,0,1,0,,68.808,68.308,68.808,68.308,106.853,NULL H C D 
76,130.780,9,0,2,169.723,167.467,172.296,173.796,178.396,261.680,1,1,0,,38.943,36.687,38.943,36.687,130.900,
77,133.330,1,0,2,243.602,243.102,246.196,247.696,252.296,261.680,1,1,0,,110.272,109.772,110.272,109.772,128.350,C D 
78,135.570,5,0,1,165.185,164.685,167.780,169.280,173.880,188.232,1,1,0,,29.615,29.115,29.615,29.115,52.662,NULL C 
79,145.180,2,0,4,150.289,148.945,152.863,154.363,158.963,169.994,1,1,0,,5.109,3.765,5.109,3.765,24.814,
80,147.740,9,0,7,221.507,221.007,224.102,225.602,230.202,262.452,0,1,0,,73.767,73.267,73.767,73.267,114.712,H C D HD CD 
81,148.150,4,9,6,148.150,148.150,144.471,145.971,150.571,212.596,0,0,0,,,,0.000,0.000,64.446,
82,148.460,5,0,1,165.185,164.685,167.780,169.280,173.880,188.232,0,0,0,,,,16.725,16.225,39.772,NULL C 
83,150.650,2,8,5,308.412,307.067,310.986,312.486,317.086,338.821,1,1,0,,157.762,156.417,157.762,156.417,188.171,NULL H C D HC CD 
84,156.880,3,6,1,203.056,201.078,205.630,207.130,211.730,236.744,1,1,0,,46.176,44.198,46.176,44.198,79.864,
